Gene,alt_mod_ratio,ref_mod_ratio,bias_pvalue
Adipor2_3665,0.545454545454545,0.746031746031746,0.111013
Adnp2_3099,0.80952380952381,0.541666666666667,0.109285
Adnp2_3529,0.695652173913043,0.620689655172414,0.563219
Adnp2_3570,0.708333333333333,0.642857142857143,0.589309
Adnp2_3591,0.958333333333333,1,0.924285
Adnp2_3596,0.708333333333333,0.633333333333333,0.578739
Adpgk_1501,0.652173913043478,0.55,0.484584
Adpgk_1702,0.478260869565217,0.727272727272727,0.135598
Adpgk_2088,0.5,0.689655172413793,0.251501
Adpgk_2174,0.607142857142857,0.521739130434783,0.539436
Adpgk_2255,0.538461538461538,0.739130434782609,0.223477
Adprhl2_960,0.740740740740741,0.846153846153846,0.433783
Adprhl2_1204,0.91304347826087,1,0.676522
Adprhl2_1255,0.68,0.96,0.0344410000000001
Adprhl2_1440,0.407407407407407,0.379310344827586,0.717217
Adprhl2_1447,0.714285714285714,0.757575757575758,0.687922
Adsl_1744,0.588235294117647,0.423529411764706,0.228982
Adss_1535,0.675324675324675,0.612244897959184,0.661087
Adss_1576,0.52,0.533333333333333,0.82051
Adss_1732,0.576923076923077,0.673469387755102,0.484395
Adss_1760,0.571428571428571,0.472727272727273,0.505105
Adss_1973,0.579545454545455,0.519230769230769,0.713899
Afdn_5821,0.40625,0.7,0.082136
Aff4_8487,0.478260869565217,0.333333333333333,0.357168
Afg3l1_2315,0.821428571428571,0.833333333333333,0.827828
Afg3l2_3000,0.736842105263158,0.697674418604651,0.730616
Afg3l2_3069,0.514285714285714,0.777777777777778,0.078715
Aggf1_2332,0.333333333333333,0.290322580645161,0.671394
Aggf1_2418,0.945945945945946,0.825,0.433928
Aggf1_2529,0.473684210526316,0.619047619047619,0.345218
Aggf1_3110,0.621621621621622,0.6,0.765854
Agpat2_918,0.548387096774194,0.478260869565217,0.575922
Agpat2_1011,0.833333333333333,0.636363636363636,0.199621
Agpat2_1131,0.833333333333333,0.782608695652174,0.678121
Agrn_6341,0.538461538461538,0.75,0.216518
Agtrap_633,0.851851851851852,0.844444444444444,0.856039
Agtrap_844,0.617647058823529,0.571428571428571,0.687418
Ahctf1_5049,0.826086956521739,0.952380952380952,0.413743
Ahctf1_5288,0.68,0.791666666666667,0.434523
Ahctf1_5495,0.620689655172414,0.84,0.148654
Ahctf1_5537,0.451612903225806,0.321428571428571,0.412748
Ahctf1_5996,0.783783783783784,0.818181818181818,0.76916
Ahctf1_6178,0.69047619047619,0.694444444444444,0.819802
Ahctf1_6511,0.760869565217391,0.666666666666667,0.516848
Ahctf1_6557,0.576923076923077,0.6875,0.428699
Ahctf1_6588,0.729166666666667,0.727272727272727,0.854308
Ahctf1_7678,0.761904761904762,0.7,0.56951
Ahctf1_7896,0.35,0.380952380952381,0.68598
Aimp2_902,0.606060606060606,0.607843137254902,0.879894
Aimp2_1156,0.733333333333333,0.421052631578947,0.022712
Ajuba_1126,0.692307692307692,0.772727272727273,0.561737
Ajuba_1868,0.806451612903226,0.653846153846154,0.319717
Ajuba_2117,0.682926829268293,0.611111111111111,0.546398
Ajuba_2377,0.923076923076923,0.955555555555556,0.929054
Ajuba_2415,0.725490196078431,0.717948717948718,0.836832
Akap12_3233,0.407407407407407,0.5,0.519596
Akap12_3311,0.258064516129032,0.403846153846154,0.318747
Akap12_3406,0.689655172413793,0.660377358490566,0.740443
Akap12_3876,0.509803921568627,0.544303797468354,0.768429
Akap12_3891,0.5,0.573170731707317,0.647099
Akap12_5396,0.655405405405405,0.727272727272727,0.71027
Akap12_5930,0.623529411764706,0.676923076923077,0.824908
Akap8_1901,0.5,0.551724137931034,0.650377
Akap8_2110,0.638888888888889,0.75,0.450554
Akirin1_916,0.407407407407407,0.391304347826087,0.728396
Akirin1_1443,0.80952380952381,0.791666666666667,0.728686
Akirin1_1550,0.333333333333333,0.692307692307692,0.021621
Akirin1_2098,0.444444444444444,0.5,0.658934
Akirin2_135,0.657894736842105,0.753424657534247,0.531758
Akt1_2102,0.857142857142857,0.88,0.757053
Akt1_2390,0.608695652173913,0.571428571428571,0.668395
Alad_1242,0.814814814814815,0.476190476190476,0.03643
Aldh18a1_2750,0.80952380952381,0.606060606060606,0.201267
Aldh18a1_3199,0.8,0.891304347826087,0.5598
Aldh18a1_3209,0.75,0.744186046511628,0.866096
Aldh18a1_3213,0.545454545454545,0.574468085106383,0.702432
Aldh2_905,0.333333333333333,0.576923076923077,0.158786
Aldh7a1_1806,0.358974358974359,0.307692307692308,0.684647
Alkbh2_892,0.225806451612903,0.285714285714286,0.661362
Alpl_1846,0.675324675324675,0.73015873015873,0.722804
Alpl_2053,0.623931623931624,0.666666666666667,0.805168
Alyref_872,0.675675675675676,0.620967741935484,0.780901
Amt_1934,0.387096774193548,0.692307692307692,0.056465
Amz2_1560,0.545454545454545,0.85,0.044032
Anapc1_6132,0.472222222222222,0.264705882352941,0.185894
Anapc1_6196,0.633333333333333,0.513513513513513,0.43638
Anapc10_329,0.551724137931034,0.5,0.673632
Anapc10_705,0.84,0.741935483870968,0.517064
Anapc11_266,0.428571428571429,0.363636363636364,0.559791
Anapc4_1457,0.666666666666667,0.791666666666667,0.410724
Anapc4_2668,0.673913043478261,0.703703703703704,0.731465
Anapc4_2729,0.615384615384615,0.678571428571429,0.627108
Anapc5_516,0.435483870967742,0.551724137931034,0.425492
Anapc5_2417,0.488584474885845,0.452941176470588,0.896008
Ankrd10_1069,0.680555555555556,0.620689655172414,0.642865
Ankrd10_1112,0.712328767123288,0.75,0.738888
Ankrd10_1246,0.861111111111111,0.785714285714286,0.620366
Ankrd10_1266,0.527472527472527,0.548387096774194,0.782208
Ankrd10_1644,0.457446808510638,0.620689655172414,0.272388
Ankrd10_2194,0.553398058252427,0.447368421052632,0.47364
Ankrd13a_2452,0.48,0.565217391304348,0.588181
Ankrd17_8473,0.566666666666667,0.382352941176471,0.256332
Ankrd27_3473,0.85,0.72,0.421251
Ankrd27_3722,0.478260869565217,0.615384615384615,0.409083
Ankrd40_1297,0.65625,0.80952380952381,0.31958
Ankrd40_1355,0.5625,0.523809523809524,0.655684
Anln_3593,0.73469387755102,0.685714285714286,0.695576
Anp32b_1259,0.695652173913043,0.878787878787879,0.234848
Anp32b_1450,0.4,0.314285714285714,0.546149
Anxa6_2258,0.773809523809524,0.87037037037037,0.516512
Anxa7_1748,0.449438202247191,0.485714285714286,0.811486
Ap1m1_1574,0.666666666666667,0.53125,0.367984
Ap2a2_3168,0.538461538461538,0.466666666666667,0.595236
Ap2b1_5277,0.384615384615385,0.636363636363636,0.144068
Ap2s1_425,0.574074074074074,0.631578947368421,0.691208
Ap3b1_3321,0.44,0.609756097560976,0.291522
Ap3b1_3477,0.583333333333333,0.659090909090909,0.586286
Ap3d1_4123,0.875,0.903225806451613,0.836644
Ap3d1_4375,0.6,0.611111111111111,0.7908
Ap3s2_1276,0.666666666666667,0.296296296296296,0.015636
Apeh_2481,0.571428571428571,0.5,0.559072
Api5_1803,0.56140350877193,0.684210526315789,0.387809
Api5_2554,0.514705882352941,0.454545454545455,0.683391
Api5_3326,0.432098765432099,0.417582417582418,0.872261
Api5_3382,0.67816091954023,0.77319587628866,0.505685
Aplp2_3264,0.486842105263158,0.35,0.331659
Apopt1_686,0.617021276595745,0.476190476190476,0.382608
Appbp2_1856,0.5,0.55,0.642212
Aqp3_1003,0.636363636363636,0.666666666666667,0.715865
Aqp3_1107,0.5,0.549019607843137,0.626305
Aqr_4129,0.464285714285714,0.627450980392157,0.29027
Aqr_4641,0.65625,0.741379310344828,0.562073
Arcn1_1360,0.521739130434783,0.602739726027397,0.576608
Arcn1_1891,0.785714285714286,0.867469879518072,0.615592
Arf3_3314,0.555555555555556,0.565217391304348,0.791597
Arf6_507,0.461538461538462,0.415094339622642,0.688211
Arf6_700,0.565217391304348,0.486486486486487,0.606351
Arf6_784,0.527272727272727,0.468085106382979,0.688707
Arf6_980,0.416666666666667,0.543478260869565,0.377143
Arf6_986,0.596491228070175,0.641509433962264,0.720287
Arf6_1026,0.905660377358491,0.98,0.74754
Arf6_1180,0.627450980392157,0.58,0.691876
Arglu1_989,0.815217391304348,0.790697674418605,0.841953
Arglu1_1034,0.591836734693878,0.533333333333333,0.678314
Arglu1_1323,0.523809523809524,0.684210526315789,0.222305
Arglu1_1358,0.463636363636364,0.385964912280702,0.606753
Arglu1_1608,0.769230769230769,0.714285714285714,0.722206
Arhgef18_5043,0.485714285714286,0.19047619047619,0.055819
Arid5b_7105,0.6,0.708333333333333,0.483549
Arid5b_7132,0.619047619047619,0.416666666666667,0.228076
Arih1_1930,0.666666666666667,0.5,0.293865
Arih1_1956,0.757575757575758,0.5625,0.179122
Arih2_1907,0.466666666666667,0.448275862068966,0.743358
Arih2_2007,0.6875,0.71875,0.752759
Arl6ip1_998,0.591666666666667,0.547619047619048,0.8099
Arl6ip1_1800,0.549382716049383,0.43859649122807,0.424548
Arl6ip5_1026,0.32,0.333333333333333,0.723756
Arl6ip5_1109,0.814814814814815,0.95,0.373506
Arl6ip6_785,0.555555555555556,0.625,0.583122
Armc1_1069,0.714285714285714,0.758620689655172,0.674621
Armc1_1113,0.666666666666667,0.8125,0.336223
Armc1_2150,0.5,0.351351351351351,0.354297
Armc1_2850,0.533333333333333,0.36734693877551,0.287179
Armc10_1170,0,0.851063829787234,1e-07
Armc10_1430,0.557692307692308,0.730769230769231,0.232755
Armc10_1519,0.677966101694915,0.8,0.376407
Armc10_1624,0.897435897435897,0.30188679245283,1e-07
Armc10_1741,0.763636363636364,0.867924528301887,0.450598
Armc10_1989,0.545454545454545,0.627906976744186,0.54287
Armc10_2026,0.311475409836066,0.666666666666667,0.00218700000000005
Armt1_971,0.791666666666667,0.619047619047619,0.301378
Armt1_997,0.55,0.590909090909091,0.676008
Armt1_1206,0.857142857142857,0.761904761904762,0.579472
Armt1_1262,0.608695652173913,0.590909090909091,0.677396
Armt1_1401,0.416666666666667,0.5,0.556546
Armt1_2007,0.464285714285714,0.5,0.672389
Armt1_2108,0.354838709677419,0.535714285714286,0.253814
Armt1_2123,0.823529411764706,0.742857142857143,0.558335
Arpc5l_573,0.648648648648649,0.595238095238095,0.65589
Arpc5l_638,0.527777777777778,0.581395348837209,0.652733
Arpc5l_879,0.641025641025641,0.441860465116279,0.146834
Arrb2_1344,0.475,0.666666666666667,0.218988
Arrb2_1656,0.722222222222222,0.551724137931034,0.269857
Asah1_1487,0.824324324324324,0.869565217391304,0.795368
Asf1a_187,0.516129032258065,0.5,0.844874
Asf1a_842,0.94949494949495,0.859649122807018,0.60303
Asna1_548,0.473282442748092,0.421487603305785,0.810618
Asnsd1_851,0.742857142857143,0.725490196078431,0.799878
Asnsd1_1249,0.777777777777778,0.740740740740741,0.742719
Asnsd1_1387,0.295454545454545,0.245283018867925,0.713013
Asnsd1_1790,0.525,0.688888888888889,0.278647
Asxl1_4521,0.434782608695652,0.478260869565217,0.671101
Asxl1_4984,0.458333333333333,0.4,0.617099
Atad3a_2179,0.885245901639344,0.92,0.873645
Atad3a_2195,0.363636363636364,0.442622950819672,0.599573
Atad3a_2232,0.711864406779661,0.759259259259259,0.738261
Atf1_1044,0.904761904761905,0.869565217391304,0.774816
Atf1_1054,0.930232558139535,0.826086956521739,0.467847
Atf1_1707,0.553191489361702,0.551724137931034,0.804765
Atf4_978,0.678571428571429,0.575757575757576,0.499458
Atf4_1410,0.28,0.333333333333333,0.813381
Atg12_507,0.681818181818182,0.592592592592593,0.563861
Atg12_1879,0.583333333333333,0.5,0.55681
Atg12_2226,0.565217391304348,0.44,0.485164
Atg4b_1495,0.739130434782609,0.730769230769231,0.775009
Atg4b_1531,0.814814814814815,0.863636363636364,0.692187
Atic_2387,0.575471698113208,0.651785714285714,0.637427
Atl2_1566,0.741935483870968,0.84,0.512908
Atl2_1867,1,0.846153846153846,0.21307
Atl2_2478,0.607142857142857,0.391304347826087,0.194407
Atmin_4453,0.78,0.333333333333333,0.00222999999999995
Atp11b_3761,0.681818181818182,0.428571428571429,0.210756
Atp1b3_1181,0.37037037037037,0.351351351351351,0.740307
Atp2c1_3115,0.58974358974359,0.568181818181818,0.791456
Atp2c1_3161,0.675,0.682926829268293,0.788386
Atp2c1_3172,0.605263157894737,0.659090909090909,0.668843
Atp2c1_3254,0.46875,0.439024390243902,0.727597
Atp6v1a_2213,0.692307692307692,0.566666666666667,0.427617
Atp6v1a_3840,0.444444444444444,0.385964912280702,0.664763
Atp6v1b2_1560,0.587301587301587,0.689655172413793,0.484842
Atp6v1b2_1666,0.395161290322581,0.275862068965517,0.392075
Atp6v1e1_849,0.728260869565217,0.794871794871795,0.714071
Atp6v1f_406,0.402298850574713,0.522222222222222,0.377384
Atpaf1_1178,0.4,0.730769230769231,0.051522
AU018091_3046,0.670731707317073,0.63265306122449,0.768712
Aunip_664,0.952380952380952,0.956521739130435,0.963318
Aunip_892,0.739130434782609,0.48,0.136926
Aurka_871,0.425531914893617,0.451612903225806,0.773882
Aurka_1175,0.716981132075472,0.557142857142857,0.243779
Aurka_1368,0.571428571428571,0.6375,0.649536
Aurkaip1_454,0.611111111111111,0.432098765432099,0.126018
Aurkaip1_1084,0.407407407407407,0.540540540540541,0.3969
Aurkb_852,0.575,0.595238095238095,0.783571
Aurkb_1118,0.566037735849057,0.444444444444444,0.418196
Aven_620,0.523809523809524,0.666666666666667,0.385978
Aven_1030,0.413793103448276,0.545454545454545,0.397675
Avpi1_627,0.653846153846154,0.701754385964912,0.738084
Avpi1_668,0.773333333333333,0.758064516129032,0.876674
Avpi1_703,0.426666666666667,0.419354838709677,0.861623
Avpi1_786,0.567567567567568,0.754098360655738,0.141089
AW209491_1500,0.818181818181818,0.761904761904762,0.60878
B3gnt2_2324,0.333333333333333,0.375,0.667624
B3gnt2_2478,0.608695652173913,0.76,0.31931
B3gnt2_2904,0.64,0.407407407407407,0.158789
Babam1_1320,0.851851851851852,0.763157894736842,0.556111
Bap1_2556,0.541666666666667,0.625,0.545581
Bap1_2868,0.529411764705882,0.461538461538462,0.608076
Bap1_2960,0.558823529411765,0.552631578947368,0.813339
Basp1_663,0.902439024390244,0.886363636363636,0.893258
Basp1_724,0.976190476190476,0.961538461538462,0.993254
Basp1_908,0.695652173913043,0.565217391304348,0.322141
Bax_720,0.818181818181818,0.836538461538462,0.913669
Baz2a_7150,0.636363636363636,0.58974358974359,0.676512
Baz2a_7805,0.533333333333333,0.5,0.755976
Baz2a_7973,0.80952380952381,0.732394366197183,0.60561
BC003965_365,1,0.972222222222222,0.982622
BC003965_488,0.658536585365854,0.7,0.72311
BC003965_531,0.666666666666667,0.64,0.75916
BC003965_670,0.642857142857143,0.666666666666667,0.821436
BC005537_639,0.606060606060606,0.714285714285714,0.472104
BC005537_2516,0.983050847457627,1,0.999543
BC005537_2588,0.594202898550725,0.578125,0.834332
BC005537_2620,0.896551724137931,1,0.436285
BC005537_2689,0.780821917808219,0.706896551724138,0.632389
BC055324_2730,0.567567567567568,0.577777777777778,0.810673
Bcar1_2654,0.538461538461538,0.75,0.215787
Bcar1_2743,0.785714285714286,0.55,0.169327
Bcas2_608,0.592417061611374,0.534090909090909,0.794407
Bcat2_1572,0.5,0.336842105263158,0.278261
Bcat2_1614,0.705882352941177,0.657142857142857,0.71755
Bccip_904,0.627659574468085,0.693069306930693,0.69837
Bckdhb_1305,0.5,0.565217391304348,0.666594
Bckdk_1617,0.804878048780488,0.777777777777778,0.770662
Bckdk_1744,0.638888888888889,0.6875,0.658067
Bclaf1_1633,0.794871794871795,0.72972972972973,0.657861
Bclaf1_2761,0.519230769230769,0.446808510638298,0.555862
Becn1_888,0.290322580645161,0.523809523809524,0.160009
Bet1_102,0.583333333333333,0.523809523809524,0.590119
Bhlhe40_1515,0.958333333333333,0.782608695652174,0.249881
Bhlhe40_1770,0.612903225806452,0.583333333333333,0.699787
Bid_902,0.488372093023256,0.56,0.556106
Bid_1059,0.833333333333333,0.888888888888889,0.75936
Bid_1178,0.465116279069767,0.555555555555556,0.54407
Bid_1336,0.714285714285714,0.666666666666667,0.73655
Bid_1485,0.192307692307692,0.418181818181818,0.116417
Bid_1718,0.517857142857143,0.507936507936508,0.807437
Birc5_727,0.841666666666667,0.846846846846847,0.97635
Birc5_755,0.619718309859155,0.435483870967742,0.082253
Birc5_773,0.712121212121212,0.658119658119658,0.782373
Blm_1801,0.625,0.571428571428571,0.619478
Blmh_303,0.65,0.6,0.669656
Blmh_1753,0.76,0.794117647058823,0.75561
Blmh_1802,0.428571428571429,0.535714285714286,0.479119
Blmh_1814,0.690909090909091,0.815789473684211,0.390196
Blmh_1862,0.66,0.769230769230769,0.455782
Bloc1s2_599,0.558139534883721,0.411764705882353,0.347647
Bloc1s2_665,0.648648648648649,0.689655172413793,0.690993
Bloc1s2_712,0.609756097560976,0.5,0.465651
Bms1_4152,0.862068965517241,0.941176470588235,0.648648
Bms1_4187,0.653846153846154,0.607843137254902,0.659196
Bnip2_1387,0.884615384615385,0.91304347826087,0.768027
Bnip3_288,0.706896551724138,0.676923076923077,0.80272
Bod1_748,0.740740740740741,0.607142857142857,0.425291
Bod1_861,0.692307692307692,0.5,0.232176
Brca1_6261,0.615384615384615,0.566666666666667,0.690839
Brca1_6423,0.448275862068966,0.485714285714286,0.726829
Brca1_6437,0.855555555555556,0.787878787878788,0.662482
Brd2_4250,0.75,0.71875,0.800472
Brd4_5351,0.766666666666667,0.666666666666667,0.486409
Bri3bp_954,0.58,0.578947368421053,0.865011
Btbd1_1476,0.535714285714286,0.6,0.60648
Btbd2_2295,0.548387096774194,0.514285714285714,0.711487
Btbd2_2305,0.526315789473684,0.727272727272727,0.171378
Btbd2_2320,0.411764705882353,0.666666666666667,0.087855
Btg1_582,0.958333333333333,0.933333333333333,0.93084
Btg1_621,0.6,0.592592592592593,0.759952
Btg1_820,0.826086956521739,0.84375,0.792686
Bub1_3311,0.754716981132076,0.683333333333333,0.627438
Bub3_1294,0.384615384615385,0.368421052631579,0.854702
Bud23_1241,0.75,0.789473684210526,0.760379
Bud23_1246,0.605263157894737,0.578947368421053,0.76979
Bysl_1699,0.652173913043478,0.627906976744186,0.779933
Bysl_1711,0.638297872340426,0.595744680851064,0.70215
Bysl_1760,0.804347826086957,0.844444444444444,0.756502
Bzw1_2367,0.566176470588235,0.522292993630573,0.832662
Bzw2_1640,0.575757575757576,0.586538461538462,0.913007
C1qbp_552,0.444162436548223,0.5025,0.887442
C1qbp_917,0.387700534759358,0.409448818897638,0.985941
C1qbp_925,0.823076923076923,0.857142857142857,0.993552
C1qbp_1136,0.365384615384615,0.361370716510903,0.994047
Cab39_1678,0.592592592592593,0.454545454545455,0.384929
Cab39_1686,0.76,0.956521739130435,0.141512
Cab39_1888,0.806451612903226,0.695652173913043,0.476992
Cab39_2025,0.307692307692308,0.380952380952381,0.566398
Cab39_2784,0.636363636363636,0.571428571428571,0.637967
Cacybp_921,0.5,0.459574468085106,0.964294
Cacybp_966,0.467505241090147,0.49375,0.989413
Cad_5449,0.666666666666667,0.458333333333333,0.227656
Calm1_989,0.381818181818182,0.352112676056338,0.937654
Calm1_1271,0.333333333333333,0.290322580645161,0.901142
Calm1_1440,0.849593495934959,0.836134453781513,0.994991
Calm3_870,0.25,0.318181818181818,0.571284
Calm3_893,0.5,0.681818181818182,0.31267
Calr_1415,0.833333333333333,0.780487804878049,0.892231
Calr_1480,0.57429718875502,0.620689655172414,0.884087
Calr_1846,0.492700729927007,0.52,0.951938
Calu_1138,0.878048780487805,0.916666666666667,0.815618
Calu_1151,0.659090909090909,0.588235294117647,0.618694
Canx_1654,0.932432432432432,0.72,0.05497
Cap1_2491,0.311827956989247,0.333333333333333,0.790301
Caprin1_2428,0.676190476190476,0.708029197080292,0.872368
Caprin1_2453,0.673076923076923,0.648854961832061,0.889361
Caprin1_3763,0.554347826086957,0.628318584070796,0.647164
Carm1_2085,0.926829268292683,0.891891891891892,0.84194
Carnmt1_1270,0.628099173553719,0.535353535353535,0.54044
Carnmt1_1527,0.285714285714286,0.424657534246575,0.318608
Carnmt1_1936,0.469879518072289,0.435483870967742,0.786288
Cars_2628,0.661971830985915,0.807692307692308,0.280815
Cars_2717,0.693548387096774,0.75,0.687936
Casp3_1041,0.652173913043478,0.55,0.490442
Casp3_2261,0.495412844036697,0.510204081632653,0.83859
Castor1_895,0.5,0.727272727272727,0.164584
Castor1_1219,0.652173913043478,0.710526315789474,0.626295
Castor1_1532,0.571428571428571,0.536585365853659,0.713848
Cat_1940,0.507692307692308,0.555555555555556,0.727432
Cbfa2t2_5612,0.567567567567568,0.666666666666667,0.50693
Cbfa2t2_5938,0.263157894736842,0.357142857142857,0.51564
Cbx7_1584,0.55,0.523809523809524,0.67995
Ccdc43_799,0.761904761904762,0.6,0.302608
Ccdc59_1163,0.58974358974359,0.576923076923077,0.714732
Ccdc59_1180,0.8,0.814814814814815,0.794068
Ccdc59_1195,0.692307692307692,0.620689655172414,0.60169
Ccdc59_1240,0.694444444444444,0.375,0.045093
Ccdc6_5201,0.821428571428571,0.681818181818182,0.336147
Ccdc6_5213,0.833333333333333,0.8,0.744773
Ccnb1_1039,0.490909090909091,0.468503937007874,0.963244
Ccnb1_1414,0.488054607508532,0.456603773584906,0.947514
Ccnb1_1470,0.715867158671587,0.496031746031746,0.00225600000000004
Ccnb2_1311,0.491666666666667,0.542056074766355,0.791211
Ccnd1_3550,0.21875,0.517241379310345,0.035065
Ccnd3_1107,0.606382978723404,0.518181818181818,0.529147
Ccne1_1493,0.512396694214876,0.377551020408163,0.321409
Ccne1_1741,0.951048951048951,0.974789915966387,0.999329
Ccne1_1937,0.52,0.462264150943396,0.739681
Ccnf_2499,0.71875,0.769230769230769,0.726592
Ccnf_2877,0.492063492063492,0.592592592592593,0.491976
Ccng1_465,0.633333333333333,0.440677966101695,0.150867
Ccng1_1651,0.576923076923077,0.5,0.626431
