Gene,alt_mod_ratio,ref_mod_ratio,bias_pvalue
Aldh18a1_3448,0.416666666666667,0.5,0.54634
Alkbh2_866,0.264705882352941,0.371428571428571,0.447381
Alkbh5_1544,0.521739130434783,0.481481481481481,0.661569
Alkbh5_1652,1,0.923076923076923,0.67579
Alpl_1846,0.612903225806452,0.769230769230769,0.229964
Alpl_2053,0.612903225806452,0.627450980392157,0.906573
Alyref_872,0.582278481012658,0.596638655462185,0.92348
Amt_1934,0.436363636363636,0.258064516129032,0.225312
Anapc1_5239,0.521739130434783,0.4,0.439632
Anapc1_6052,0.464285714285714,0.533333333333333,0.581693
Anapc1_6196,0.64,0.433333333333333,0.218403
Anapc10_705,0.767441860465116,0.730769230769231,0.729448
Anapc4_2668,0.853658536585366,0.896551724137931,0.753483
Anapc4_2729,0.694444444444444,0.592592592592593,0.484873
Anapc5_516,0.538461538461538,0.564814814814815,0.879438
Anapc5_2417,0.524064171122995,0.561497326203209,0.884122
Ankrd17_8473,0.423076923076923,0.476190476190476,0.615803
Anln_3593,0.725,0.702702702702703,0.77589
Anp32a_1884,0.434782608695652,0.342857142857143,0.521621
Anp32b_1259,0.9,0.8,0.560607
Anxa11_1056,0.576923076923077,0.464285714285714,0.530203
Anxa6_2258,0.855263157894737,0.888888888888889,0.857274
Anxa7_1748,0.434782608695652,0.462365591397849,0.819725
Ap1m1_1574,0.652777777777778,0.875,0.059415
Ap2a2_3168,0.6875,0.65625,0.746629
Ap2s1_425,0.606060606060606,0.72,0.440096
Ap3b1_3477,0.8,0.475,0.040126
Ap3d1_4123,0.80952380952381,0.896551724137931,0.559662
Ap3d1_4375,0.645833333333333,0.764705882352941,0.423713
Ap3s2_896,0.85,0.730769230769231,0.432461
Api5_1803,0.743589743589744,0.78,0.757321
Api5_2554,0.625,0.526315789473684,0.504583
Api5_3326,0.568181818181818,0.315789473684211,0.044723
Api5_3382,0.6875,0.686567164179104,0.87247
Aplp2_3264,0.282051282051282,0.45,0.275944
Aqp3_1003,0.55,0.541666666666667,0.77091
Arcn1_1360,0.324324324324324,0.480769230769231,0.293476
Arcn1_1854,0.387096774193548,0.403846153846154,0.768311
Arcn1_1891,0.731707317073171,0.836065573770492,0.484208
Arf5_1080,0.483333333333333,0.595238095238095,0.438932
Arf6_507,0.459459459459459,0.350877192982456,0.467639
Arf6_700,0.545454545454545,0.518518518518518,0.745704
Arf6_784,0.6,0.571428571428571,0.753118
Arf6_980,0.558823529411765,0.413793103448276,0.336092
Arf6_986,0.605263157894737,0.609375,0.83349
Arf6_1026,0.916666666666667,0.907407407407407,0.930524
Arglu1_989,0.71875,0.75,0.754258
Arglu1_1027,0.415384615384615,0.346153846153846,0.591799
Arglu1_1034,0.550724637681159,0.689655172413793,0.35144
Arglu1_1608,0.646153846153846,0.625,0.791788
Arhgap5_4586,0.478260869565217,0.55,0.563031
Arid5b_7033,0.424242424242424,0.333333333333333,0.530444
Arid5b_7105,0.5625,0.576923076923077,0.787951
Arih1_1930,0.578947368421053,0.80952380952381,0.132232
Arih2_351,0.551724137931034,0.380952380952381,0.301327
Arih2_1907,0.534883720930233,0.565217391304348,0.73989
Arih2_2007,0.674418604651163,0.8,0.363257
Arl2_748,0.564102564102564,0.526315789473684,0.716622
Arl6ip1_998,0.616,0.564285714285714,0.788707
Arl6ip1_1800,0.463087248322148,0.466666666666667,0.956625
Armc1_1069,0.785714285714286,0.678571428571429,0.438038
Armc1_1113,0.56,0.88,0.061545
Armc10_1170,0.0357142857142857,0.942857142857143,1e-07
Armc10_1407,0.393939393939394,0.419354838709677,0.737497
Armc10_1430,0.65,0.828571428571429,0.148356
Armc10_1519,0.488372093023256,0.641025641025641,0.268621
Armc10_1624,0.636363636363636,0.257142857142857,0.00726400000000005
Armc10_1741,0.794871794871795,0.882352941176471,0.560075
Armc10_1989,0.676470588235294,0.6875,0.768381
Arpc5_310,0.674418604651163,0.448275862068966,0.099912
Arpc5_1629,0.206896551724138,0.346938775510204,0.349941
Arpc5l_573,0.903225806451613,0.807692307692308,0.535113
Arpc5l_638,0.724137931034483,0.653846153846154,0.570748
Arpc5l_879,0.482758620689655,0.703703703703704,0.164745
Arrb2_1344,0.545454545454545,0.478260869565217,0.558081
Arrb2_1656,0.75,0.782608695652174,0.704606
Asah1_1487,0.925925925925926,0.84,0.566318
Asf1a_842,0.9,0.884615384615385,0.919011
Asf1b_911,0.387755102040816,0.45,0.606622
Asna1_548,0.432900432900433,0.443478260869565,0.941841
Asns_1428,0.421487603305785,0.492277992277992,0.823827
Asnsd1_366,0.5,0.5,0.125072
Asnsd1_851,0.71875,0.622222222222222,0.506515
Asnsd1_1249,0.766666666666667,0.875,0.463817
Asnsd1_1790,0.620689655172414,0.65625,0.692876
Aspscr1_770,0.333333333333333,0.444444444444444,0.459219
Atad3a_1877,0.466666666666667,0.469387755102041,0.82525
Atad3a_2179,0.837837837837838,0.866666666666667,0.806656
Atad3a_2195,0.51063829787234,0.472727272727273,0.771464
Atad3a_2232,0.756756756756757,0.790697674418605,0.759413
Atad3a_2395,0.551724137931034,0.548387096774194,0.753498
Atf1_1044,0.894736842105263,0.827586206896552,0.647294
Atf1_1054,0.837837837837838,0.827586206896552,0.839983
Atf1_1108,0.941176470588235,0.875,0.690291
Atf1_1290,0.931034482758621,0.96,0.864376
Atf1_1707,0.513513513513513,0.466666666666667,0.661598
Atf4_978,0.571428571428571,0.618090452261307,0.816041
Atg101_706,0.95,0.96,0.941252
Atic_2387,0.616438356164384,0.634782608695652,0.869478
Atmin_1178,0.821428571428571,0.6,0.187008
Atmin_1345,0.866666666666667,0.75,0.459172
Atmin_1565,0.633333333333333,0.681818181818182,0.698171
Atmin_1645,0.862068965517241,1,0.216956
Atmin_1963,0.657142857142857,0.416666666666667,0.145601
Atmin_1969,0.612903225806452,0.65,0.662101
Atmin_2543,0.612903225806452,0.555555555555556,0.641254
Atmin_4453,0.791666666666667,0.461538461538462,0.044747
Atmin_4590,0.863636363636364,0.681818181818182,0.19789
Atp1b1_1306,0.625,0.32,0.023959
Atp1b3_1672,0.487179487179487,0.578947368421053,0.544781
Atp2c1_3115,0.6,0.666666666666667,0.595285
Atp2c1_3161,0.80952380952381,0.583333333333333,0.173616
Atp2c1_3172,0.8,0.666666666666667,0.419134
Atp6v1a_3840,0.481481481481481,0.411764705882353,0.614981
Atp6v1b2_1560,0.704545454545455,0.569444444444444,0.312676
Atp6v1e1_849,0.666666666666667,0.829787234042553,0.225297
AU018091_466,0.666666666666667,0.875,0.186858
AU018091_1361,0.636363636363636,0.604651162790698,0.728109
AU018091_3046,0.625,0.642857142857143,0.831959
Aup1_510,0.48,0.666666666666667,0.280032
Aup1_1228,0.590909090909091,0.478260869565217,0.438084
Aurka_1175,0.709677419354839,0.653846153846154,0.708305
Aurka_1368,0.648148148148148,0.7625,0.425015
Aurkaip1_454,0.691489361702128,0.475609756097561,0.055877
Aurkaip1_1084,0.571428571428571,0.625,0.627149
Aurkb_852,0.568181818181818,0.586206896551724,0.79532
Aurkb_872,0.509803921568627,0.5,0.794866
Aurkb_1624,0.383333333333333,0.581395348837209,0.158647
Aven_1030,0.523809523809524,0.357142857142857,0.321367
Avpi1_627,0.712121212121212,0.571428571428571,0.319591
Avpi1_668,0.772727272727273,0.711538461538462,0.689549
Avpi1_703,0.442857142857143,0.358490566037736,0.572673
Avpi1_786,0.46875,0.72,0.0473479999999999
Azin1_2406,0.483870967741935,0.4,0.540503
Babam1_1320,0.822222222222222,0.756756756756757,0.648444
Bap1_2556,0.409090909090909,0.608695652173913,0.222437
Bap1_2868,0.44,0.391304347826087,0.663978
Bap1_2960,0.619047619047619,0.416666666666667,0.228395
Basp1_663,1,0.9,0.676983
Basp1_724,0.96551724137931,1,0.922952
Bax_720,0.743589743589744,0.683544303797468,0.692083
Baz1b_5441,0.428571428571429,0.44,0.75353
Baz2a_6346,0.619047619047619,0.65625,0.681593
Baz2a_7150,0.594594594594595,0.571428571428571,0.766515
Baz2a_7973,0.558139534883721,0.719298245614035,0.262739
BC005537_639,0.606060606060606,0.459459459459459,0.353616
BC005537_2516,0.941176470588235,0.981481481481482,0.954991
BC005537_2588,0.581818181818182,0.584615384615385,0.856964
BC005537_2620,0.955555555555556,0.962264150943396,0.988689
BC005537_2689,0.672727272727273,0.8125,0.305056
Bcam_1983,0.5,0.607843137254902,0.506122
Bcas2_608,0.542682926829268,0.524475524475524,0.923581
Bcat2_1614,0.606060606060606,0.681818181818182,0.615951
Bccip_904,0.728813559322034,0.753623188405797,0.835667
Bckdhb_1305,0.407407407407407,0.45,0.648402
Bckdk_1617,0.933333333333333,0.911764705882353,0.881298
Bckdk_1744,0.78125,0.606060606060606,0.246293
Bcl10_1148,0.464285714285714,0.333333333333333,0.412807
Bcl3_1463,0.521739130434783,0.714285714285714,0.247741
Bclaf1_1633,1,0.866666666666667,0.419405
Bclaf1_2761,0.703703703703704,0.515151515151515,0.237976
Bhlhe40_861,0.891891891891892,0.851851851851852,0.760553
Bhlhe40_882,0.857142857142857,0.961538461538462,0.422643
Bhlhe40_936,0.5,0.481481481481481,0.741986
Bhlhe40_959,0.692307692307692,0.833333333333333,0.355287
Bhlhe40_1002,0.705882352941177,0.76,0.64786
Bhlhe40_1041,0.833333333333333,0.586206896551724,0.090024
Bhlhe40_1423,0.875,0.678571428571429,0.170043
Bhlhe40_1515,0.851063829787234,0.793103448275862,0.671358
Bhlhe40_1770,0.803921568627451,0.806451612903226,0.862618
Bid_902,0.484848484848485,0.5,0.726467
Bid_1059,0.939393939393939,0.814814814814815,0.40314
Bid_1178,0.71875,0.48,0.140375
Bid_1336,0.794871794871795,0.733333333333333,0.661591
Bid_1718,0.516129032258065,0.678571428571429,0.320015
Birc5_550,0.433070866141732,0.316326530612245,0.394145
Birc5_727,0.891472868217054,0.911392405063291,0.974232
Birc5_755,0.627586206896552,0.480769230769231,0.231711
Birc5_773,0.692913385826772,0.73469387755102,0.831877
Blmh_1814,0.742857142857143,0.727272727272727,0.752736
Blmh_1862,0.575757575757576,0.695652173913043,0.430224
Bloc1s2_332,0.44,0.5,0.632999
Bloc1s2_665,0.666666666666667,0.777777777777778,0.451547
Bloc1s2_712,0.59375,0.540540540540541,0.648292
Bms1_4152,0.962962962962963,0.9,0.792453
Bms1_4187,0.655172413793103,0.483870967741935,0.260881
Bnip3_288,0.66304347826087,0.728395061728395,0.667911
Bnip3_1396,0.353846153846154,0.391666666666667,0.841601
Bod1_748,0.772727272727273,0.7,0.569288
Bod1_979,0.7,0.642857142857143,0.66078
Brca1_3818,0.789473684210526,0.608695652173913,0.249733
Brca1_6261,0.58,0.607142857142857,0.706768
Brca1_6423,0.583333333333333,0.486486486486487,0.510226
Brca1_6437,0.765625,0.848484848484849,0.598479
Brd2_3882,0.442307692307692,0.46875,0.742149
Brd2_4250,0.686274509803922,0.709677419354839,0.761001
Brd4_4968,0.75,0.545454545454545,0.217445
Bri3bp_954,0.592592592592593,0.671875,0.571
Brk1_763,0.468085106382979,0.407407407407407,0.672491
Btbd2_2305,0.825,0.729166666666667,0.529012
Btbd2_2320,0.511627906976744,0.636363636363636,0.377219
Bub1_3311,0.523809523809524,0.701754385964912,0.208217
Bub3_1294,0.391304347826087,0.421052631578947,0.772639
Bud23_1241,0.909090909090909,0.833333333333333,0.663767
Bud23_1503,0.352941176470588,0.608695652173913,0.122154
Bysl_1634,0.512820512820513,0.547619047619048,0.692429
Bysl_1677,0.41304347826087,0.468085106382979,0.697237
Bysl_1699,0.551020408163265,0.6875,0.297267
Bysl_1711,0.6875,0.66,0.774991
Bysl_1760,0.916666666666667,0.872340425531915,0.802203
Bzw2_1640,0.622950819672131,0.542168674698795,0.587986
C1qbp_917,0.411214953271028,0.405660377358491,0.993033
C1qbp_925,0.828828828828829,0.836363636363636,0.999279
C77080_4797,0.416666666666667,0.35,0.591373
Cab39_3355,0.275,0.545454545454545,0.0920840000000001
Calm1_1271,0.324675324675325,0.42,0.524027
Calm1_1440,0.851063829787234,0.784090909090909,0.794849
Calr_1415,0.766355140186916,0.824034334763948,0.891206
Calr_1480,0.646575342465753,0.591911764705882,0.878208
Calr_1846,0.528455284552846,0.467391304347826,0.837015
Calu_1138,0.958333333333333,0.926829268292683,0.901572
Calu_1151,0.565217391304348,0.657894736842105,0.489078
Canx_1654,0.84375,0.746268656716418,0.53735
Canx_1974,0.407894736842105,0.311258278145695,0.523265
Cap1_2491,0.315068493150685,0.6,0.04101
Caprin1_2428,0.694444444444444,0.745664739884393,0.833975
Caprin1_2453,0.624113475177305,0.630573248407643,0.952981
Carm1_2079,0.565217391304348,0.513513513513513,0.691832
Carm1_2085,0.846153846153846,0.8,0.702827
Carm1_2388,0.461538461538462,0.433333333333333,0.713816
Carnmt1_1270,0.589473684210526,0.644444444444444,0.6824
Cars_1081,0.408163265306122,0.425,0.78485
Cars_2628,0.878787878787879,0.824561403508772,0.762787
Cars_2717,0.773584905660377,0.660377358490566,0.456305
Cat_1940,0.582417582417582,0.575757575757576,0.90303
Cbfa2t2_5195,0.615384615384615,0.434782608695652,0.290236
Cbfa2t2_5200,0.590909090909091,0.807692307692308,0.188893
Cbfa2t2_5279,0.37037037037037,0.48,0.4438
Cbfa2t2_5612,0.607142857142857,0.535714285714286,0.553335
Cbfa2t2_5663,0.428571428571429,0.37037037037037,0.658606
Cbfa2t2_5938,0.3,0.444444444444444,0.351783
Cbx7_3308,0.351351351351351,0.393939393939394,0.697644
Ccdc59_1180,0.75,0.9,0.330261
Ccdc59_1195,0.463414634146341,0.7,0.14546
Ccdc6_5213,0.772727272727273,0.777777777777778,0.79299
Ccdc85c_4184,0.607142857142857,0.5,0.48105
Ccnb1_1470,0.764423076923077,0.377880184331797,1e-07
Ccnd1_1056,0.636363636363636,0.633333333333333,0.759702
Ccnd3_1107,0.617647058823529,0.67948717948718,0.765801
Ccne1_1493,0.463414634146341,0.5,0.776843
Ccne1_1741,0.989690721649485,0.986486486486487,0.999996
Ccne1_1937,0.489130434782609,0.419354838709677,0.640692
Ccnf_2499,0.770491803278688,0.725,0.774364
Ccng1_465,0.552631578947368,0.472222222222222,0.544394
Ccng1_1651,0.5,0.4,0.493912
Ccni_1656,0.545454545454545,0.491525423728814,0.722962
Ccni_1860,0.474576271186441,0.464788732394366,0.84359
Cct4_1875,0.725768321513002,0.609254498714653,0.307367
Cct5_377,0.624671916010499,0.647597254004577,0.988762
Cct8_1772,0.654054054054054,0.586854460093897,0.749682
Cd164_738,1,0.980769230769231,0.999502
Cd164_966,0.905660377358491,0.862068965517241,0.834583
Cd2bp2_571,0.703703703703704,0.607142857142857,0.546571
Cd2bp2_599,0.5,0.541666666666667,0.669885
Cd2bp2_665,0.407407407407407,0.566666666666667,0.333223
Cd2bp2_1169,0.441176470588235,0.463414634146341,0.742537
Cd320_981,0.666666666666667,0.452380952380952,0.171458
Cd320_1019,0.909090909090909,0.75,0.252934
Cdc16_1925,0.810526315789474,0.852941176470588,0.777704
Cdc23_747,0.517241379310345,0.48780487804878,0.668918
Cdc23_1930,0.461538461538462,0.4,0.628963
Cdc23_2441,0.882352941176471,0.818181818181818,0.660533
Cdc23_2531,0.40625,0.521739130434783,0.443273
Cdc25a_2627,0.652173913043478,0.619047619047619,0.680216
Cdc34_945,0.522988505747126,0.583333333333333,0.763821
Cdc34_969,0.345454545454545,0.39041095890411,0.842794
Cdc34_1178,0.61878453038674,0.686390532544379,0.747835
Cdc37_1398,0.441176470588235,0.408333333333333,0.844903
Cdc42se1_842,0.833333333333333,0.8,0.722043
Cdc45_981,0.714285714285714,0.739130434782609,0.71994
Cdc5l_2690,0.690140845070423,0.602150537634409,0.564437
Cdc5l_2772,0.522388059701492,0.577777777777778,0.734131
Cdc5l_2871,0.939393939393939,0.936170212765957,0.994615
Cdc6_1212,0.545454545454545,0.555555555555556,0.779437
Cdc6_1412,0.655172413793103,0.685714285714286,0.729732
Cdc6_2187,0.394736842105263,0.627906976744186,0.108302
Cdc6_2283,0.769230769230769,0.771428571428571,0.821767
Cdc6_2459,0.75,0.641025641025641,0.522097
Cdc6_2470,0.695652173913043,0.766666666666667,0.588688
Cdca2_2536,0.722222222222222,0.782608695652174,0.619523
Cdca2_3013,0.717948717948718,0.678571428571429,0.696745
Cdca2_3286,0.704545454545455,0.692307692307692,0.781614
Cdca2_3371,0.488888888888889,0.65625,0.2693
Cdca2_3406,0.488372093023256,0.535714285714286,0.668157
Cdca3_1494,0.360824742268041,0.33695652173913,0.87064
Cdca4_1071,0.56,0.689655172413793,0.486125
Cdca4_1138,0.04,0.541666666666667,0.000182000000000015
Cdca4_1229,0.928571428571429,0.75,0.173103
Cdca4_1331,0.814814814814815,0.53125,0.05806
Cdca4_1398,0.88,0.896551724137931,0.85402
Cdca5_574,0.7,0.6,0.513705
Cdca5_689,0.53125,0.645161290322581,0.446908
Cdca5_763,0.72972972972973,0.709677419354839,0.759658
Cdca5_787,0.810810810810811,0.862068965517241,0.701483
Cdca5_811,0.666666666666667,0.612903225806452,0.648718
Cdca5_980,0.4,0.451612903225806,0.647601
Cdca5_1142,0.783783783783784,0.866666666666667,0.571217
Cdca5_1193,0.513513513513513,0.272727272727273,0.111489
Cdca8_1136,0.55952380952381,0.595744680851064,0.803645
Cdh1_2945,0.702380952380952,0.604651162790698,0.528341
Cdh1_4247,0.488505747126437,0.539325842696629,0.770113
Cdipt_1813,0.857142857142857,0.928571428571429,0.592748
Cdipt_1859,0.642857142857143,0.666666666666667,0.707249
Cdk2_1376,0.571428571428571,0.666666666666667,0.51376
Cdk4_488,0.533665835411471,0.571875,0.948319
Cdk5rap3_1672,0.517241379310345,0.58695652173913,0.62629
Cdk5rap3_1720,0.78125,0.719298245614035,0.651889
Cdk5rap3_1854,0.454545454545455,0.423076923076923,0.674554
Cdk7_1157,0.377777777777778,0.513513513513513,0.371189
Cdkn2aipnl_1387,0.723404255319149,0.567567567567568,0.294404
Cdkn2aipnl_1421,0.785714285714286,0.5,0.038073
Cdkn2aipnl_1648,0.673913043478261,0.475,0.172624
Cdt1_1117,0.512820512820513,0.470588235294118,0.787569
Cdt1_1879,0.591489361702128,0.530612244897959,0.745841
Cdt1_2003,0.648,0.509433962264151,0.251345
Cdt1_2027,0.948571428571429,0.875,0.740365
Cebpz_284,0.666666666666667,0.512820512820513,0.319153
Cebpz_465,0.833333333333333,0.837837837837838,0.867413
Cebpz_1006,0.783783783783784,0.854166666666667,0.64424
Cebpz_1022,0.538461538461538,0.553191489361702,0.787324
Cebpz_1089,0.432432432432432,0.521739130434783,0.53768
Cebpz_1446,0.935483870967742,0.891891891891892,0.789776
Cebpz_1465,0.894736842105263,0.916666666666667,0.888226
Cebpz_1561,0.744186046511628,0.893617021276596,0.251689
Cenpf_8645,0.333333333333333,0.6,0.134347
Cenpf_9193,0.758620689655172,0.904761904761905,0.333725
Cenpm_716,0.709677419354839,0.78125,0.620597
Cenpn_1310,0.875,1,0.421522
Chaf1a_2405,0.619047619047619,0.607142857142857,0.736646
Chaf1a_2729,0.8,0.678571428571429,0.43664
Chaf1a_3117,0.888888888888889,0.903225806451613,0.862834
Chaf1b_1305,0.618181818181818,0.574074074074074,0.744796
Chaf1b_1468,0.6875,0.781818181818182,0.534383
Chaf1b_1608,0.733333333333333,0.777777777777778,0.687063
Chchd1_349,0.506024096385542,0.436974789915966,0.665919
Chchd1_448,0.824175824175824,0.722689075630252,0.487872
Chchd3_991,0.763636363636364,0.844155844155844,0.611524
Chchd3_1303,0.533333333333333,0.294117647058824,0.071095
Chchd4_465,0.781818181818182,0.875,0.556151
Chchd4_657,0.931034482758621,0.887640449438202,0.882034
Chd4_6361,0.351351351351351,0.423076923076923,0.615066
Chd4_6395,0.588235294117647,0.671641791044776,0.586415
Chd4_6668,0.666666666666667,0.636363636363636,0.739332
