Gene,alt_mod_ratio,ref_mod_ratio,bias_pvalue
Adnp2_3570,0.708333333333333,0.642857142857143,0.32161
Adnp2_3591,0.958333333333333,1,0.360491
Adnp2_3596,0.708333333333333,0.633333333333333,0.288965
Adpgk_1501,0.652173913043478,0.55,0.23424
Adpgk_1702,0.478260869565217,0.727272727272727,0.043177
Adpgk_2088,0.5,0.689655172413793,0.078797
Adpgk_2174,0.607142857142857,0.521739130434783,0.274191
Adpgk_2255,0.538461538461538,0.739130434782609,0.073173
Adprhl2_960,0.740740740740741,0.846153846153846,0.196116
Adprhl2_1204,0.91304347826087,1,0.1233
Adprhl2_1255,0.68,0.96,0.00389499999999998
Adprhl2_1440,0.407407407407407,0.379310344827586,0.440498
Adprhl2_1447,0.714285714285714,0.757575757575758,0.343372
Adsl_1744,0.588235294117647,0.423529411764706,0.032231
Adss_1535,0.675324675324675,0.612244897959184,0.238707
Adss_1576,0.52,0.533333333333333,0.45215
Adss_1732,0.576923076923077,0.673469387755102,0.123711
Adss_1760,0.571428571428571,0.472727272727273,0.133825
Adss_1973,0.579545454545455,0.519230769230769,0.286273
Afdn_5821,0.40625,0.7,0.017555
Aff4_8487,0.478260869565217,0.333333333333333,0.131771
Afg3l1_2315,0.821428571428571,0.833333333333333,0.4504
Afg3l2_3000,0.736842105263158,0.697674418604651,0.352401
Afg3l2_3069,0.514285714285714,0.777777777777778,0.00771599999999995
Aggf1_2332,0.333333333333333,0.290322580645161,0.348601
Aggf1_2418,0.945945945945946,0.825,0.048256
Aggf1_2529,0.473684210526316,0.619047619047619,0.10184
Aggf1_3110,0.621621621621622,0.6,0.426131
Agpat2_918,0.548387096774194,0.478260869565217,0.304149
Agpat2_1011,0.833333333333333,0.636363636363636,0.060868
Agpat2_1131,0.833333333333333,0.782608695652174,0.328553
Agrn_6341,0.538461538461538,0.75,0.066839
Agtrap_633,0.851851851851852,0.844444444444444,0.474407
Agtrap_844,0.617647058823529,0.571428571428571,0.347698
Ahctf1_5049,0.826086956521739,0.952380952380952,0.106797
Ahctf1_5288,0.68,0.791666666666667,0.207082
Ahctf1_5495,0.620689655172414,0.84,0.030323
Ahctf1_5537,0.451612903225806,0.321428571428571,0.158315
Ahctf1_5996,0.783783783783784,0.818181818181818,0.338178
Ahctf1_6178,0.69047619047619,0.694444444444444,0.487918
Ahctf1_6511,0.760869565217391,0.666666666666667,0.173495
Ahctf1_6557,0.576923076923077,0.6875,0.118069
Ahctf1_6588,0.729166666666667,0.727272727272727,0.49357
Ahctf1_7678,0.761904761904762,0.7,0.29656
Ahctf1_7896,0.35,0.380952380952381,0.435865
Aimp2_902,0.606060606060606,0.607843137254902,0.532389
Aimp2_1156,0.733333333333333,0.421052631578947,0.00158100000000005
Ajuba_1126,0.692307692307692,0.772727272727273,0.265081
Ajuba_1868,0.806451612903226,0.653846153846154,0.096272
Ajuba_2117,0.682926829268293,0.611111111111111,0.202594
Ajuba_2377,0.923076923076923,0.955555555555556,0.262327
Ajuba_2415,0.725490196078431,0.717948717948718,0.469379
Akap12_3233,0.407407407407407,0.5,0.220258
Akap12_3311,0.258064516129032,0.403846153846154,0.0835939999999999
Akap12_3406,0.689655172413793,0.660377358490566,0.392437
Akap12_3876,0.509803921568627,0.544303797468354,0.348601
Akap12_3891,0.5,0.573170731707317,0.215343
Akap12_5396,0.655405405405405,0.727272727272727,0.076887
Akap12_5930,0.623529411764706,0.676923076923077,0.143977
Akap8_1901,0.5,0.551724137931034,0.333741
Akap8_2110,0.638888888888889,0.75,0.169927
Akirin1_916,0.407407407407407,0.391304347826087,0.449974
Akirin1_1443,0.80952380952381,0.791666666666667,0.43112
Akirin1_1550,0.333333333333333,0.692307692307692,0.00304899999999997
Akirin1_2098,0.444444444444444,0.5,0.339255
Akirin2_135,0.657894736842105,0.753424657534247,0.14201
Akt1_2102,0.857142857142857,0.88,0.41185
Akt1_2390,0.608695652173913,0.571428571428571,0.38596
Alad_1242,0.814814814814815,0.476190476190476,0.00650499999999998
Aldh18a1_2750,0.80952380952381,0.606060606060606,0.051594
Aldh18a1_3199,0.8,0.891304347826087,0.092336
Aldh18a1_3209,0.75,0.744186046511628,0.450596
Aldh18a1_3213,0.545454545454545,0.574468085106383,0.36932
Aldh2_905,0.333333333333333,0.576923076923077,0.034253
Aldh7a1_1806,0.358974358974359,0.307692307692308,0.315941
Alkbh2_892,0.225806451612903,0.285714285714286,0.319965
Alpl_1846,0.675324675324675,0.73015873015873,0.243277
Alpl_2053,0.623931623931624,0.666666666666667,0.262595
Alyref_872,0.675675675675676,0.620967741935484,0.173627
Amt_1934,0.387096774193548,0.692307692307692,0.00900800000000002
Amz2_1560,0.545454545454545,0.85,0.00617100000000004
Anapc1_6132,0.472222222222222,0.264705882352941,0.029898
Anapc1_6196,0.633333333333333,0.513513513513513,0.164297
Anapc10_329,0.551724137931034,0.5,0.318803
Anapc10_705,0.84,0.741935483870968,0.14506
Anapc11_266,0.428571428571429,0.363636363636364,0.317342
Anapc4_1457,0.666666666666667,0.791666666666667,0.146153
Anapc4_2668,0.673913043478261,0.703703703703704,0.392131
Anapc4_2729,0.615384615384615,0.678571428571429,0.291346
Anapc5_516,0.435483870967742,0.551724137931034,0.104283
Anapc5_2417,0.488584474885845,0.452941176470588,0.242502
Ankrd10_1069,0.680555555555556,0.620689655172414,0.291663
Ankrd10_1112,0.712328767123288,0.75,0.335532
Ankrd10_1246,0.861111111111111,0.785714285714286,0.200176
Ankrd10_1266,0.527472527472527,0.548387096774194,0.428078
Ankrd10_1644,0.457446808510638,0.620689655172414,0.059257
Ankrd10_2194,0.553398058252427,0.447368421052632,0.130502
Ankrd13a_2452,0.48,0.565217391304348,0.329006
Ankrd17_8473,0.566666666666667,0.382352941176471,0.073449
Ankrd27_3473,0.85,0.72,0.152434
Ankrd27_3722,0.478260869565217,0.615384615384615,0.158382
Ankrd40_1297,0.65625,0.80952380952381,0.107791
Ankrd40_1355,0.5625,0.523809523809524,0.389254
Anln_3593,0.73469387755102,0.685714285714286,0.322831
Anp32b_1259,0.695652173913043,0.878787878787879,0.047966
Anp32b_1450,0.4,0.314285714285714,0.254638
Anxa6_2258,0.773809523809524,0.87037037037037,0.072114
Anxa7_1748,0.449438202247191,0.485714285714286,0.308406
Ap1m1_1574,0.666666666666667,0.53125,0.104118
Ap2a2_3168,0.538461538461538,0.466666666666667,0.277289
Ap2b1_5277,0.384615384615385,0.636363636363636,0.040698
Ap2s1_425,0.574074074074074,0.631578947368421,0.258042
Ap3b1_3321,0.44,0.609756097560976,0.0866440000000001
Ap3b1_3477,0.583333333333333,0.659090909090909,0.274407
Ap3d1_4123,0.875,0.903225806451613,0.342411
Ap3d1_4375,0.6,0.611111111111111,0.468338
Ap3s2_1276,0.666666666666667,0.296296296296296,0.00341199999999997
Apeh_2481,0.571428571428571,0.5,0.321419
Api5_1803,0.56140350877193,0.684210526315789,0.077147
Api5_2554,0.514705882352941,0.454545454545455,0.234338
Api5_3326,0.432098765432099,0.417582417582418,0.423756
Api5_3382,0.67816091954023,0.77319587628866,0.068076
Aplp2_3264,0.486842105263158,0.35,0.05243
Apopt1_686,0.617021276595745,0.476190476190476,0.140152
Appbp2_1856,0.5,0.55,0.436376
Aqp3_1003,0.636363636363636,0.666666666666667,0.400957
Aqp3_1107,0.5,0.549019607843137,0.330851
Aqr_4129,0.464285714285714,0.627450980392157,0.080538
Aqr_4641,0.65625,0.741379310344828,0.200511
Arcn1_1360,0.521739130434783,0.602739726027397,0.194148
Arcn1_1891,0.785714285714286,0.867469879518072,0.110645
Arf3_3314,0.555555555555556,0.565217391304348,0.539614
Arf6_507,0.461538461538462,0.415094339622642,0.311366
Arf6_700,0.565217391304348,0.486486486486487,0.266039
Arf6_784,0.527272727272727,0.468085106382979,0.306702
Arf6_980,0.416666666666667,0.543478260869565,0.115959
Arf6_986,0.596491228070175,0.641509433962264,0.311359
Arf6_1026,0.905660377358491,0.98,0.0591390000000001
Arf6_1180,0.627450980392157,0.58,0.302942
Arglu1_989,0.815217391304348,0.790697674418605,0.37414
Arglu1_1034,0.591836734693878,0.533333333333333,0.255289
Arglu1_1323,0.523809523809524,0.684210526315789,0.021964
Arglu1_1358,0.463636363636364,0.385964912280702,0.172119
Arglu1_1608,0.769230769230769,0.714285714285714,0.242409
Arhgef18_5043,0.485714285714286,0.19047619047619,0.00997899999999996
Arid5b_7105,0.6,0.708333333333333,0.227926
Arid5b_7132,0.619047619047619,0.416666666666667,0.086426
Arih1_1930,0.666666666666667,0.5,0.08486
Arih1_1956,0.757575757575758,0.5625,0.041524
Arih2_1907,0.466666666666667,0.448275862068966,0.448034
Arih2_2007,0.6875,0.71875,0.444604
Arl6ip1_998,0.591666666666667,0.547619047619048,0.239988
Arl6ip1_1800,0.549382716049383,0.43859649122807,0.021172
Arl6ip5_1026,0.32,0.333333333333333,0.458962
Arl6ip5_1109,0.814814814814815,0.95,0.066451
Arl6ip6_785,0.555555555555556,0.625,0.288498
Armc1_1069,0.714285714285714,0.758620689655172,0.325196
Armc1_1113,0.666666666666667,0.8125,0.097738
Armc1_2150,0.5,0.351351351351351,0.117713
Armc1_2850,0.533333333333333,0.36734693877551,0.075882
Armc10_1170,0,0.851063829787234,1e-07
Armc10_1430,0.557692307692308,0.730769230769231,0.038981
Armc10_1519,0.677966101694915,0.8,0.06938
Armc10_1624,0.897435897435897,0.30188679245283,1e-07
Armc10_1741,0.763636363636364,0.867924528301887,0.084074
Armc10_1989,0.545454545454545,0.627906976744186,0.22176
Armc10_2026,0.311475409836066,0.666666666666667,3.10000000000032e-05
Armt1_971,0.791666666666667,0.619047619047619,0.112747
Armt1_997,0.55,0.590909090909091,0.42533
Armt1_1206,0.857142857142857,0.761904761904762,0.274403
Armt1_1262,0.608695652173913,0.590909090909091,0.439381
Armt1_1401,0.416666666666667,0.5,0.33094
Armt1_2007,0.464285714285714,0.5,0.396338
Armt1_2108,0.354838709677419,0.535714285714286,0.074145
Armt1_2123,0.823529411764706,0.742857142857143,0.230852
Arpc5l_573,0.648648648648649,0.595238095238095,0.311855
Arpc5l_638,0.527777777777778,0.581395348837209,0.316744
Arpc5l_879,0.641025641025641,0.441860465116279,0.024402
Arrb2_1344,0.475,0.666666666666667,0.057117
Arrb2_1656,0.722222222222222,0.551724137931034,0.077561
Asah1_1487,0.824324324324324,0.869565217391304,0.246465
Asf1a_187,0.516129032258065,0.5,0.434479
Asf1a_842,0.94949494949495,0.859649122807018,0.035571
Asna1_548,0.473282442748092,0.421487603305785,0.171131
Asnsd1_851,0.742857142857143,0.725490196078431,0.435397
Asnsd1_1249,0.777777777777778,0.740740740740741,0.35887
Asnsd1_1387,0.295454545454545,0.245283018867925,0.286294
Asnsd1_1790,0.525,0.688888888888889,0.0636910000000001
Asxl1_4521,0.434782608695652,0.478260869565217,0.439873
Asxl1_4984,0.458333333333333,0.4,0.351592
Atad3a_2179,0.885245901639344,0.92,0.266688
Atad3a_2195,0.363636363636364,0.442622950819672,0.171544
Atad3a_2232,0.711864406779661,0.759259259259259,0.293162
Atf1_1044,0.904761904761905,0.869565217391304,0.357304
Atf1_1054,0.930232558139535,0.826086956521739,0.127104
Atf1_1707,0.553191489361702,0.551724137931034,0.493025
Atf4_978,0.678571428571429,0.575757575757576,0.039322
Atf4_1410,0.28,0.333333333333333,0.153012
Atg12_507,0.681818181818182,0.592592592592593,0.307715
Atg12_1879,0.583333333333333,0.5,0.308669
Atg12_2226,0.565217391304348,0.44,0.232153
Atg4b_1495,0.739130434782609,0.730769230769231,0.455315
Atg4b_1531,0.814814814814815,0.863636363636364,0.303142
Atic_2387,0.575471698113208,0.651785714285714,0.120219
Atl2_1566,0.741935483870968,0.84,0.176611
Atl2_1867,1,0.846153846153846,0.0131559999999999
Atl2_2478,0.607142857142857,0.391304347826087,0.060223
Atmin_4453,0.78,0.333333333333333,0.000164000000000053
Atp11b_3761,0.681818181818182,0.428571428571429,0.076691
Atp1b3_1181,0.37037037037037,0.351351351351351,0.440875
Atp2c1_3115,0.58974358974359,0.568181818181818,0.460052
Atp2c1_3161,0.675,0.682926829268293,0.452819
Atp2c1_3172,0.605263157894737,0.659090909090909,0.302574
Atp2c1_3254,0.46875,0.439024390243902,0.40328
Atp6v1a_2213,0.692307692307692,0.566666666666667,0.165867
Atp6v1a_3840,0.444444444444444,0.385964912280702,0.274777
Atp6v1b2_1560,0.587301587301587,0.689655172413793,0.085326
Atp6v1b2_1666,0.395161290322581,0.275862068965517,0.053419
Atp6v1e1_849,0.728260869565217,0.794871794871795,0.133906
Atp6v1f_406,0.402298850574713,0.522222222222222,0.031308
Atpaf1_1178,0.4,0.730769230769231,0.010763
AU018091_3046,0.670731707317073,0.63265306122449,0.328888
Aunip_664,0.952380952380952,0.956521739130435,0.474616
Aunip_892,0.739130434782609,0.48,0.025798
Aurka_871,0.425531914893617,0.451612903225806,0.398536
Aurka_1175,0.716981132075472,0.557142857142857,0.032988
Aurka_1368,0.571428571428571,0.6375,0.226448
Aurkaip1_454,0.611111111111111,0.432098765432099,0.00729999999999997
Aurkaip1_1084,0.407407407407407,0.540540540540541,0.145474
Aurkb_852,0.575,0.595238095238095,0.452249
Aurkb_1118,0.566037735849057,0.444444444444444,0.114722
Aven_620,0.523809523809524,0.666666666666667,0.152338
Aven_1030,0.413793103448276,0.545454545454545,0.14716
Avpi1_627,0.653846153846154,0.701754385964912,0.280266
Avpi1_668,0.773333333333333,0.758064516129032,0.422463
Avpi1_703,0.426666666666667,0.419354838709677,0.46804
Avpi1_786,0.567567567567568,0.754098360655738,0.010417
AW209491_1500,0.818181818181818,0.761904761904762,0.285303
B3gnt2_2324,0.333333333333333,0.375,0.403445
B3gnt2_2478,0.608695652173913,0.76,0.134096
B3gnt2_2904,0.64,0.407407407407407,0.042215
Babam1_1320,0.851851851851852,0.763157894736842,0.136392
Bap1_2556,0.541666666666667,0.625,0.279378
Bap1_2868,0.529411764705882,0.461538461538462,0.280842
Bap1_2960,0.558823529411765,0.552631578947368,0.543414
Basp1_663,0.902439024390244,0.886363636363636,0.430754
Basp1_724,0.976190476190476,0.961538461538462,0.391342
Basp1_908,0.695652173913043,0.565217391304348,0.137993
Bax_720,0.818181818181818,0.836538461538462,0.383845
Baz2a_7150,0.636363636363636,0.58974358974359,0.349468
Baz2a_7805,0.533333333333333,0.5,0.365187
Baz2a_7973,0.80952380952381,0.732394366197183,0.165317
BC003965_365,1,0.972222222222222,0.362054
BC003965_488,0.658536585365854,0.7,0.336174
BC003965_531,0.666666666666667,0.64,0.40055
BC003965_670,0.642857142857143,0.666666666666667,0.464305
BC005537_639,0.606060606060606,0.714285714285714,0.212201
BC005537_2516,0.983050847457627,1,0.364472
BC005537_2588,0.594202898550725,0.578125,0.421038
BC005537_2620,0.896551724137931,1,0.001749
BC005537_2689,0.780821917808219,0.706896551724138,0.168856
BC055324_2730,0.567567567567568,0.577777777777778,0.494006
Bcar1_2654,0.538461538461538,0.75,0.066982
Bcar1_2743,0.785714285714286,0.55,0.045006
Bcas2_608,0.592417061611374,0.534090909090909,0.125049
Bcat2_1572,0.5,0.336842105263158,0.063473
Bcat2_1614,0.705882352941177,0.657142857142857,0.28959
Bccip_904,0.627659574468085,0.693069306930693,0.163748
Bckdhb_1305,0.5,0.565217391304348,0.367813
Bckdk_1617,0.804878048780488,0.777777777777778,0.394308
Bckdk_1744,0.638888888888889,0.6875,0.346909
Bclaf1_1633,0.794871794871795,0.72972972972973,0.24809
Bclaf1_2761,0.519230769230769,0.446808510638298,0.204151
Becn1_888,0.290322580645161,0.523809523809524,0.046051
Bet1_102,0.583333333333333,0.523809523809524,0.338759
Bhlhe40_1515,0.958333333333333,0.782608695652174,0.0177
Bhlhe40_1770,0.612903225806452,0.583333333333333,0.415868
Bid_902,0.488372093023256,0.56,0.214831
Bid_1059,0.833333333333333,0.888888888888889,0.225933
Bid_1178,0.465116279069767,0.555555555555556,0.187072
Bid_1336,0.714285714285714,0.666666666666667,0.303552
Bid_1485,0.192307692307692,0.418181818181818,0.016387
Bid_1718,0.517857142857143,0.507936507936508,0.415933
Birc5_727,0.841666666666667,0.846846846846847,0.462092
Birc5_755,0.619718309859155,0.435483870967742,0.00126899999999996
Birc5_773,0.712121212121212,0.658119658119658,0.182151
Blm_1801,0.625,0.571428571428571,0.355633
Blmh_303,0.65,0.6,0.434015
Blmh_1753,0.76,0.794117647058823,0.348985
Blmh_1802,0.428571428571429,0.535714285714286,0.202317
Blmh_1814,0.690909090909091,0.815789473684211,0.082196
Blmh_1862,0.66,0.769230769230769,0.126191
Bloc1s2_599,0.558139534883721,0.411764705882353,0.098709
Bloc1s2_665,0.648648648648649,0.689655172413793,0.365927
Bloc1s2_712,0.609756097560976,0.5,0.167844
Bms1_4152,0.862068965517241,0.941176470588235,0.131759
Bms1_4187,0.653846153846154,0.607843137254902,0.334576
Bnip2_1387,0.884615384615385,0.91304347826087,0.408335
Bnip3_288,0.706896551724138,0.676923076923077,0.363922
Bod1_748,0.740740740740741,0.607142857142857,0.154531
Bod1_861,0.692307692307692,0.5,0.091591
Brca1_6261,0.615384615384615,0.566666666666667,0.335332
Brca1_6423,0.448275862068966,0.485714285714286,0.355914
Brca1_6437,0.855555555555556,0.787878787878788,0.204345
Brd2_4250,0.75,0.71875,0.35592
Brd4_5351,0.766666666666667,0.666666666666667,0.222731
Bri3bp_954,0.58,0.578947368421053,0.530213
Btbd1_1476,0.535714285714286,0.6,0.328542
Btbd2_2295,0.548387096774194,0.514285714285714,0.383927
Btbd2_2305,0.526315789473684,0.727272727272727,0.027998
Btbd2_2320,0.411764705882353,0.666666666666667,0.012812
Btg1_582,0.958333333333333,0.933333333333333,0.389371
Btg1_621,0.6,0.592592592592593,0.452511
Btg1_820,0.826086956521739,0.84375,0.438507
Bub1_3311,0.754716981132076,0.683333333333333,0.193554
Bub3_1294,0.384615384615385,0.368421052631579,0.416772
Bud23_1241,0.75,0.789473684210526,0.340511
Bud23_1246,0.605263157894737,0.578947368421053,0.421189
Bysl_1699,0.652173913043478,0.627906976744186,0.398332
Bysl_1711,0.638297872340426,0.595744680851064,0.374891
Bysl_1760,0.804347826086957,0.844444444444444,0.339699
Bzw1_2367,0.566176470588235,0.522292993630573,0.226246
Bzw2_1640,0.575757575757576,0.586538461538462,0.471686
C1qbp_552,0.444162436548223,0.5025,0.054579
C1qbp_917,0.387700534759358,0.409448818897638,0.265298
C1qbp_925,0.823076923076923,0.857142857142857,0.0931380000000001
C1qbp_1136,0.365384615384615,0.361370716510903,0.452806
Cab39_1678,0.592592592592593,0.454545454545455,0.16335
Cab39_1686,0.76,0.956521739130435,0.023156
Cab39_1888,0.806451612903226,0.695652173913043,0.171245
Cab39_2025,0.307692307692308,0.380952380952381,0.305733
Cab39_2784,0.636363636363636,0.571428571428571,0.270324
Cacybp_921,0.5,0.459574468085106,0.1119
Cacybp_966,0.467505241090147,0.49375,0.208814
Cad_5449,0.666666666666667,0.458333333333333,0.091517
Calm1_989,0.381818181818182,0.352112676056338,0.258604
Calm1_1271,0.333333333333333,0.290322580645161,0.163945
Calm1_1440,0.849593495934959,0.836134453781513,0.331544
Calm3_870,0.25,0.318181818181818,0.303888
Calm3_893,0.5,0.681818181818182,0.130482
Calr_1415,0.833333333333333,0.780487804878049,0.081915
Calr_1480,0.57429718875502,0.620689655172414,0.149801
Calr_1846,0.492700729927007,0.52,0.267406
Calu_1138,0.878048780487805,0.916666666666667,0.284172
Calu_1151,0.659090909090909,0.588235294117647,0.238613
Canx_1654,0.932432432432432,0.72,0.000816999999999957
Cap1_2491,0.311827956989247,0.333333333333333,0.429768
Caprin1_2428,0.676190476190476,0.708029197080292,0.297288
Caprin1_2453,0.673076923076923,0.648854961832061,0.349767
Caprin1_3763,0.554347826086957,0.628318584070796,0.143279
Carm1_2085,0.926829268292683,0.891891891891892,0.274005
Carnmt1_1270,0.628099173553719,0.535353535353535,0.0833700000000001
Carnmt1_1527,0.285714285714286,0.424657534246575,0.035489
Carnmt1_1936,0.469879518072289,0.435483870967742,0.340634
Cars_2628,0.661971830985915,0.807692307692308,0.033286
Cars_2717,0.693548387096774,0.75,0.268037
Casp3_1041,0.652173913043478,0.55,0.217207
Casp3_2261,0.495412844036697,0.510204081632653,0.431761
Castor1_895,0.5,0.727272727272727,0.044081
Castor1_1219,0.652173913043478,0.710526315789474,0.326252
Castor1_1532,0.571428571428571,0.536585365853659,0.377275
Cat_1940,0.507692307692308,0.555555555555556,0.281648
Cbfa2t2_5612,0.567567567567568,0.666666666666667,0.209927
Cbfa2t2_5938,0.263157894736842,0.357142857142857,0.210183
Cbx7_1584,0.55,0.523809523809524,0.437004
Ccdc43_799,0.761904761904762,0.6,0.116254
Ccdc59_1163,0.58974358974359,0.576923076923077,0.400468
Ccdc59_1180,0.8,0.814814814814815,0.419479
Ccdc59_1195,0.692307692307692,0.620689655172414,0.26601
Ccdc59_1240,0.694444444444444,0.375,0.00735600000000003
Ccdc6_5201,0.821428571428571,0.681818181818182,0.118381
Ccdc6_5213,0.833333333333333,0.8,0.402157
Ccnb1_1039,0.490909090909091,0.468503937007874,0.304051
Ccnb1_1414,0.488054607508532,0.456603773584906,0.227778
Ccnb1_1470,0.715867158671587,0.496031746031746,1e-07
Ccnb2_1311,0.491666666666667,0.542056074766355,0.247069
Ccnd1_3550,0.21875,0.517241379310345,0.00449699999999997
Ccnd3_1107,0.606382978723404,0.518181818181818,0.086739
Ccne1_1493,0.512396694214876,0.377551020408163,0.026248
Ccne1_1741,0.951048951048951,0.974789915966387,0.152673
Ccne1_1937,0.52,0.462264150943396,0.190376
Ccnf_2499,0.71875,0.769230769230769,0.271064
